Código   Descrição                                  Quant. Venda Un.      Custo     Compra        C.M.V Margem % Mkp            Venda
024515   BATATA DOCE AGRANEL KG                     2.838,975     2,08    4.148,30    4.148,30    4.148,30    29,61    42,06    5.893,13
046149   BATATA DOCE BANDEJA KG                        29,612     3,02       44,21       44,21       44,21    50,60   102,44       89,51
057860   BATATA DOCE PROMOCAO KG                       15,313     0,99       24,16       24,16       24,16   -59,39   -37,26       15,16
074328   BATATA PALITO CRINKLE BEM BRASIL 1,05KG       10,000    30,89      153,38      189,90      189,90    38,52    62,66      308,90
044631   BATATA PALITO MAIS BATATA 2KG                361,000    27,43    6.557,57    8.118,89    8.118,89    18,01    21,97    9.902,86
080650   BATATA PALITO PRE FRITA CONG BOUA 1,05KG      54,000    20,99      568,84      773,84      773,84    31,73    46,47    1.133,46
051293   BATATA PALITO PRE FRITA CONG BOUA 2KG         18,000    36,99      320,03      435,38      435,38    34,61    52,93      665,82
044298   BATATA PALITO PRE FRITA CONG BOUA 400G        94,000     9,99      398,96      542,74      542,74    42,18    72,96      938,74
079724   BATATA SALSA HORTMIX 300G                      7,000    14,49       59,50       59,50       59,50    41,34    70,47      101,43
024514   BATATINHA AGRANEL KG                       5.342,405     3,14   12.965,42   12.965,42   12.965,41    22,77    29,48   16.788,11
066185   BATATINHA EMBALADA KG                         45,785     4,99      110,47      110,47      110,47    51,65   106,84      228,49
022878   BATATINHA PROMOCAO KG                        276,053     1,76      685,92      685,92      685,92   -41,11   -29,14      486,07
080956   BATERIA ALFACEL ALCAL AG10 LR1130 1,5V         5,000     1,49        1,94        2,63        2,63    64,70   183,27        7,45
078865   BATERIA ELGIN ALCALINA 9V UN                   1,000    16,99        7,99        9,89        9,89    41,79    71,79       16,99
025231   BATERIA PANASSONIC ALCAL 9V SM                 5,000    19,99       39,03       53,10       53,10    46,87    88,23       99,95
082363   BEB ABSOLUT SPRITE LATA 269ML                  4,000     9,19       17,01       25,68       25,68    30,14    43,15       36,76
002222   BEB AGUAR CANINHA (29 )600ML                   4,000     8,99       13,50       20,38       20,38    43,34    76,48       35,96
003112   BEB AGUAR CANINHA (51) 965ML                  96,000    13,98      617,01      931,33      931,33    30,61    44,12    1.342,24
018168   BEB AGUARD 51 OURO 965ML                       7,000    17,13       70,79       87,65       87,65    26,92    36,83      119,93
040701   BEB AGUARD 88 OLD CESAR 965ML                 24,000    12,99      145,84      220,16      220,16    29,36    41,57      311,68
069446   BEB AGUARD CANININHA JAMEL 910ML PET           1,000    12,99        6,93        8,58        8,58    33,99    51,49       12,99
058761   BEB AGUARD CANININHA JAMEL OURO 900ML          1,000    15,99        7,17       10,82       10,82    32,36    47,85       15,99
028675   BEB AGUARD PITU 600ML                          7,000    10,94       38,55       53,20       53,20    30,53    43,95       76,58
006038   BEB AGUARD PITU 965ML                          5,000    16,99       36,65       55,32       55,32    34,88    53,56       84,95
068709   BEB AGUARD YPIOCA LIMA-LIMAO 1LT               1,000    22,99       11,46       17,30       17,30    24,75    32,89       22,99
003114   BEB AGUARDENTE (29) PET 500ML                 57,000     4,99      117,93      177,99      177,99    37,42    59,80      284,43
064859   BEB AGUARDENTE ART BANANAZINHA 900ML           4,000    52,99       84,48      120,56      120,56    43,12    75,81      211,96
007267   BEB AGUARDENTE CANINHA SERT 970ML             20,000     9,97       81,53      111,00      111,00    44,31    79,57      199,32
007268   BEB AGUARDENTE CHO RITA 600ML                  6,000     7,49       20,06       30,27       30,27    32,64    48,46       44,94
007269   BEB AGUARDENTE CHORA RITA 490ML               24,000     3,99       49,49       66,24       66,24    30,83    44,57       95,76
073686   BEB APERITIVO BLACK STONE POCKET PET 200       5,000    10,69       19,38       23,31       23,31    56,40   129,35       53,45
011971   BEB ARGUAD COQUINHO BAIANO 500ML               2,000     3,99        4,44        5,50        5,50    31,08    45,09        7,98
006401   BEB BATIDA RECORD MOR 900ML                    1,000    19,99       10,81       13,14       13,14    34,25    52,10       19,99
024184   BEB BIRINIGHT ICE LIMAO 1LT                   29,000     8,98      108,27      154,37      154,37    40,74    68,74      260,49
005848   BEB BIRINIGHT ICE LIMAO 375ML                 29,000     3,99       53,71       76,59       76,59    33,81    51,08      115,71
053183   BEB BITTER SANGALO 1LT                         2,000    34,69       28,08       35,17       35,17    49,31    97,29       69,38
077640   BEB BITTER SANGALO POCKEP PET 200ML            9,000     8,99       42,85       51,53       51,53    36,31    57,00       80,91
064745   BEB CACHACA CABARE AMBURANA 700ML              1,000    43,99       25,10       35,37       35,37    19,60    24,38       43,99
051202   BEB CACHACA SELETA 1L                          1,000    58,99       26,86       40,55       40,55    31,26    45,47       58,99
070979   BEB CACHACA SELETA 700ML                       1,000    49,99       27,46       34,00       34,00    31,99    47,03       49,99
038509   BEB CACHACA YPIOCA S/PAL OUR 965ML             2,000    24,99       26,45       32,75       32,75    34,47    52,61       49,98
079017   BEB CAMPARI 998ML                              7,000    68,99      224,84      339,40      339,40    29,72    42,29      482,93
009897   BEB CANINHA SERTANEJA 500ML                   34,000     3,99       54,83       82,78       82,78    38,98    63,88      135,66
070244   BEB CANINHA SERTANEJA OURO 970ML               3,000    12,99       19,34       23,95       23,95    38,55    62,74       38,97
007264   BEB CATUABA DA RACA 500ML                      8,000     4,99       16,61       25,08       25,08    37,17    59,17       39,92
064522   BEB CATUABA DA RACA C/ ACAI 500ML              1,000     5,49        2,63        3,26        3,26    40,58    68,30        5,49
054858   BEB CATUABA DA RACA PETE 970ML                11,000     9,99       45,60       68,82       68,82    37,37    59,67      109,89
076496   BEB CATUABA SELVAGEM ACAI 900ML                3,000    19,09       23,09       28,07       28,07    50,99   104,03       57,28
051516   BEB CATUABA SELVAGEM TINTO PET 1LT             2,000    15,99       15,39       18,72       18,72    41,48    70,87       31,98
004297   BEB CERESER MACA S/ALC 660ML                   1,000    21,99        7,99       12,06       12,06    45,14    82,29       21,99
082256   BEB CHAMP CHUVA DE PRATA S/ALCOOL 660M         3,000    19,99       25,43       38,38       38,38    36,00    56,26       59,97
042270   BEB CHAMP CHUVA PRATA ROSE660ML                1,000    19,99        8,40       12,67       12,67    36,60    57,74       19,99
069798   BEB CINZANO VERMOUTH ROSSO 1LT                 1,000    45,99       25,11       31,48       31,48    31,54    46,08       45,99
003671   BEB CONHAQ SAO JOAO BAR900ML                   3,000    24,99       31,78       47,97       47,97    36,01    56,29       74,97
073880   BEB CONHAQUE DOMUS 900ML                       3,000    16,99       20,53       30,99       30,99    39,21    64,49       50,97
007270   BEB CONHAQUE DULLON 900ML                      3,000    12,49       15,40       23,24       23,24    37,97    61,22       37,47
006428   BEB CONHAQUE GENGIBRE D E I 900ML              1,000    15,99        6,50        9,81        9,81    38,62    62,93       15,99
003672   BEB CONHAQUE PRESIDENT 900ML                   5,000    17,99       44,38       53,95       53,95    40,02    66,73       89,95
063601   BEB COQUETEL COROTE BLUEBERRY 500ML            4,000     5,99        8,98       13,56       13,56    43,41    76,70       23,96
065886   BEB COQUETEL COROTE LIMAO 500ML                2,000     5,99        5,48        6,78        6,78    43,41    76,70       11,98
063602   BEB COQUETEL COROTE MARACUJA 500ML             3,000     5,99        6,54        9,87        9,87    45,08    82,07       17,97
077218   BEB COQUETEL COROTE MELANCIA 500ML             1,000     5,99        2,99        3,29        3,29    45,01    81,85        5,99
                                  Relatórios de Vendas - Por Produto
SUPER SANTA CLARA LTDA LJ001 - CNPJ : 02.928.531/0001-74                                                  Empresa/Filial: 001
Período: 01/03/2025 à 31/03/2025 Famílias: 004,005,006,007,008,011,014
SGLinear: 25.03.07 (vendasecf01) - Usuário: cai - Data/Hora impres.: 28/04/2025 15:28:27
Página 5 de 38


Código   Descrição                                    Quant. Venda Un.     Custo    Compra       C.M.V Margem % Mkp        Venda
063603   BEB   COQUETEL COROTE MORANGO 500ML            1,000     5,99       2,42       3,65       3,65   39,00   63,93       5,99
004289   BEB   CORTEZANO TINTO 900ML                    2,000    18,99      19,26      23,84      23,84   37,23   59,31      37,98
038052   BEB   DA RACA GENGIBRE DA RACA 880ML           5,000    12,99      24,78      35,74      35,74   44,98   81,74      64,95
075109   BEB   DE FRUTA ADOC TAMPICO FR CIT 3L        151,000    12,42   1.201,63   1.413,06   1.413,06   24,65   32,71   1.875,27
068893   BEB   ENERG BALY COCO ACAI 2LT                12,000    16,99     135,88     135,88     135,88   33,35   50,04     203,88
068891   BEB   ENERG BALY ENERGY DRINK 2LT              4,000    16,99      40,20      40,20      40,20   40,85   69,05      67,96
068897   BEB   ENERG BALY FRUTAS TROPICAL 2LT           9,000    16,99     107,20     107,20     107,20   29,89   42,64     152,91
068895   BEB   ENERG BALY MACA VERDE 2LT                1,000    16,99      11,96      11,96      11,96   29,61   42,06      16,99
068894   BEB   ENERG BALY MELANCIA 2L                   9,000    16,99     106,76     106,76     106,76   30,18   43,23     152,91
078899   BEB   ENERG BALY MOR/PESSEGO 2LT               8,000    16,99      95,24      95,24      95,24   29,93   42,71     135,92
080892   BEB   ENERG BALY TRADICIONAL S/ACUC 250ML      2,000     6,49       8,20       8,20       8,20   36,80   58,22      12,98
036953   BEB   ENERG EXTRA POWER 1LT                   35,000    11,99     292,58     292,58     292,58   30,27   43,40     419,58
019797   BEB   ENERG EXTRA POWER 270ML                 83,000     5,99     338,39     338,39     338,39   31,94   46,92     497,17
037772   BEB   ENERG EXTRA POWER 2LT                  437,000    12,35   4.210,93   4.210,93   4.210,93   21,98   28,18   5.397,41
024314   BEB   ENERG EXTRA POWER 473ML                 85,000     7,79     410,21     410,21     410,21   38,02   61,34     661,85
050993   BEB   ENERG MONSTER ENERGY 473ML             115,000    10,14     854,45     854,45     854,45   26,71   36,44   1.165,85
062670   BEB   ENERG MONSTER ENERGY ABSOLUTELY ZE      49,000    10,38     364,07     364,07     364,07   28,40   39,67     508,51
074520   BEB   ENERG MONSTER ENERGY MELANCIA 473M      18,000    10,10     133,74     133,74     133,74   26,44   35,95     181,82
062673   BEB   ENERG MONSTER ENERGY ULTRA 473ML        18,000    10,99     133,74     133,74     133,74   32,39   47,91     197,82
062672   BEB   ENERG MONSTER ENERGY ULTRA VIOLET 4     24,000    10,07     178,32     178,32     178,32   26,24   35,58     241,76
080158   BEB   ENERG MONSTER ENERGY ZERO ACUCAR 4      80,000    10,17     594,40     594,40     594,40   26,91   36,81     813,20
062671   BEB   ENERG MONSTER JUICE MANGO LOCO 473M     73,000    10,41     542,39     542,39     542,39   28,66   40,17     760,27
076609   BEB   ENERG MONSTER KHAOTIC 473ML             14,000    10,70     104,02     104,02     104,02   30,59   44,07     149,86
071475   BEB   ENERG MONSTER PACIFIC PUNCH 473ML       22,000    10,17     163,46     163,46     163,46   26,96   36,90     223,78
077742   BEB   ENERG MONSTER PIPELINE 473ML            23,000    10,03     170,89     170,89     170,89   25,95   35,04     230,77
066388   BEB   ENERG MONSTER ULTRA PARADISE 473ML      28,000    10,35     208,04     208,04     208,04   28,19   39,26     289,72
031893   BEB   ENERG RED BULL 355ML                     6,000    14,99      62,21      62,21      62,21   30,83   44,57      89,94
035398   BEB   ENERG RED BULL 473ML                     3,000    15,99      39,71      39,71      39,71   17,21   20,79      47,97
082631   BEB   ENERG REDBULL EDIT MELAO MARAC 250M      1,000     9,99       6,99       6,99       6,99   30,03   42,92       9,99
082632   BEB   ENERG REDBULL EDIT PERA CANELA 250M      4,000     9,99      27,96      27,96      27,96   30,03   42,92      39,96
067078   BEB   ENERG REDBULL MELANCIA 250ML             2,000     9,99      13,98      13,98      13,98   30,03   42,92      19,98
000191   BEB   ENERG REDBULL SUG FREE 250ML             5,000     9,99      34,95      34,95      34,95   30,03   42,92      49,95
046229   BEB   ENERG REDBULL SUM TROP 250ML            11,000     9,99      76,89      76,89      76,89   30,03   42,92     109,89
069207   BEB   ENERG REDBULL SUMMER PITAYA 250ML        3,000     9,99      20,97      20,97      20,97   30,03   42,92      29,97
016722   BEB   ENERG REDBULL TRAD 250ML                52,000     9,99     363,48     363,48     363,48   30,03   42,92     519,48
076311   BEB   ENERG REDBULL WINTER CEREJA 250ML        2,000     9,99      13,98      13,98      13,98   30,03   42,92      19,98
080698   BEB   ENERG VULCANO PLUS 2LT                  16,000    16,99     192,78     192,78     192,78   29,08   41,01     271,84
041530   BEB   ENERG VULCANO SUG/FREE LATA 250ML        2,000     7,49      10,12      10,12      10,12   32,43   47,99      14,98
028364   BEB   ENERG VULCANO TRADIC LATA 473ML         25,000     8,49     140,83     140,83     140,83   33,65   50,72     212,25
