Code,Description,Amount_Sold,Unit_Price,Total_Cost,Buying,COGS,Margin%,MKP%,Total_Sale,text_en
051292,APERITIVO CROCANTE SUPER FRANGO 300G,16.0,10.99,75.89,103.25,103.25,41.28,70.31,175.84,Super Chicken Crispy Aperitif 300g
032958,APRESUNT FRICO FATIADO KG,293.509,26.99,2910.44,3959.44,3959.44,50.01,100.06,7921.12,Sliced ​​chick kg
039768,APRESUNT FRICO PC KG,10.7,17.29,106.1,144.34,144.34,21.98,28.17,185.0,Presuunt Cold pc kg
074671,APRESUNT FRICO PONTA KG,30.056,20.0,298.04,405.46,405.46,32.54,48.25,601.07,Presuunt Frrico Ponta Kg
074672,APRESUNT SEARA PONTA KG,1.564,20.99,17.15,21.51,21.51,34.5,52.66,32.83,Presuunt Seara Ponta Kg
077256,AROMATIZ HOME SPRAY CASAFLOR BAMBOO 2,1.0,29.99,17.01,18.4,18.4,38.64,62.97,29.99,Aromatiz Home Spray CasaFlor Bamboo 2
077257,AROMATIZ HOME SPRAY CASAFLOR HARM LAV,1.0,29.99,17.01,18.4,18.4,38.64,62.97,29.99,Aromatiz Home Spray CasaFlor Harm Lav
077260,AROMATIZ HOME SPRAY CASAFLOR REQ CEDR,1.0,29.99,17.01,18.4,18.4,38.64,62.97,29.99,Aromatiz home spray houseflor req cedr
024737,ASA DE FRANGO AGRANEL KG,922.694,15.41,9748.69,11077.6,11077.6,22.09,28.35,14217.89,Agranel Kg Chicken Wing
063386,ASA DE FRANGO RESFRIADA BAND KG,56.334,20.89,597.0,678.38,678.38,42.35,73.47,1176.75,Chicken wing cold kg kg
029402,ASA DE FRANGO SP FRANGO BDJ 1KG,53.0,22.99,629.43,715.24,715.24,41.29,70.34,1218.32,Chicken wing sp chicken bdj 1kg
039646,ATEMOIA AGRANEL KG,11.46,24.79,152.8,152.8,152.8,46.22,85.93,284.1,AFRAINE AFRAINEL KG
067932,BACON DEFUMADO PERDIGAO FATIADO KG,35.306,45.98,817.1,918.08,918.08,43.45,76.83,1623.48,Smoked bacon sliced ​​kg
026890,BACON DEFUMADO PERDIGAO KG,79.623,45.47,1842.68,2070.43,2070.43,42.81,74.86,3620.37,Smoked bacon loss kg
027053,BACON DEFUMADO PERDIGAO PEDACO A VACU,70.124,53.89,1622.8,1823.37,1823.37,51.75,107.25,3779.02,Sounded bacon Perdigation pedaco a vacu
080109,BACON FRICO EM CUBOS 250G,16.0,12.99,107.34,132.51,132.51,36.24,56.85,207.84,Cool Bacon in Cubes 250g
066745,BACON FRICO FATIADO BANDEJA KG,3.46,59.39,93.64,105.22,105.22,48.79,95.29,205.48,Chicon Chic Sliced ​​Tray Kg
030358,BACON FRICO MANTA KG,6.198,53.99,167.74,188.48,188.48,43.67,77.54,334.63,Bacon Frrico Manta Kg
033039,BACON FRICO PEDACOS KG,25.545,56.0,677.5,836.42,836.42,41.53,71.03,1430.52,Bacon Frrico Pedacos Kg
024718,BACON MANTA SADIA KG,18.088,42.77,408.13,458.57,458.57,40.72,68.7,773.61,BACON SADIA KG MANTA
075786,BACON PERDIGAO TABLETE KG,0.86,48.99,23.28,26.15,26.15,37.92,61.09,42.13,BACON LOST TABLE KG
058207,BACON QUALITTI EM CUBOS KG,0.14,37.36,1.89,2.1,2.1,59.86,149.15,5.23,Bacon Qualitti Kg cubes
066430,BACON SADIA FATIADO BANDEJA KG,3.268,52.79,75.62,84.97,84.97,50.75,103.04,172.52,Sliced ​​sliced ​​bacon tray kg
040098,BACON SADIA PEDACO VACUO KG,47.889,40.69,1078.81,1212.14,1212.14,37.79,60.75,1948.56,Bacon Sadia Pedaco Vacuo Kg
024585,BANANA MACA AGRANEL KG,847.485,9.08,4517.03,4517.03,4517.03,41.31,70.4,7696.99,BANANA Maca Agranel Kg
024517,BANANA MARMELO AGRANEL KG,302.57,7.13,1249.79,1249.79,1249.79,42.08,72.67,2157.98,Banana marmelo agranel kg
024518,BANANA NANICA AGRANEL KG,6513.685,3.57,16218.5,16218.5,16218.51,30.18,43.22,23228.09,Banana nanica agranel kg
007262,BANANA NANICA PROMOCAO KG,27.526,1.87,69.75,69.75,69.75,-35.45,-26.17,51.5,Banana nanica promota kg
024586,BANANA PRATA AGRANEL KG,3716.926,7.58,16423.18,16423.18,16423.17,41.69,71.49,28164.24,Silver Banana Agranel Kg
056007,BANANA PRATA PROMOCAO KG,36.408,2.17,151.33,151.33,151.33,-91.8,-47.86,78.9,Silver Banana Promocao Kg
024519,BANANA TERRA AGRANEL KG,1512.652,4.97,4967.17,4967.17,4967.18,33.97,51.45,7522.94,Banana Terra Agranel Kg
067033,BANHA SUINA ALIMENTOS LIDER 600G,13.0,18.99,138.57,188.5,188.5,23.64,30.97,246.87,SUINA SUINA FOOD LEADER 600G
067034,BANHA SUINA ALIMENTOS LIDER 800G,9.0,24.99,127.68,173.7,173.7,22.77,29.48,224.91,800g Lider Switches
079621,BANHA SUINA SADIA 1KG,18.0,19.99,178.48,233.82,233.82,35.02,53.89,359.82,Sadia Sádia 1kg
010708,BARRAGE CYANAMID/FORT DODGE 20ML,26.0,7.99,96.87,96.87,96.87,53.37,114.45,207.74,Barge Cyanamid/Fort Dodge 20ml
024515,BATATA DOCE AGRANEL KG,2838.975,2.08,4148.3,4148.3,4148.3,29.61,42.06,5893.13,Sweet potato agranel kg
046149,BATATA DOCE BANDEJA KG,29.612,3.02,44.21,44.21,44.21,50.6,102.44,89.51,Sweet potato tray kg
057860,BATATA DOCE PROMOCAO KG,15.313,0.99,24.16,24.16,24.16,-59.39,-37.26,15.16,Sweet Potato Promocation Kg
074328,"BATATA PALITO CRINKLE BEM BRASIL 1,05KG",10.0,30.89,153.38,189.9,189.9,38.52,62.66,308.9,Potato Crinkle Stick well Brazil 1.05kg
044631,BATATA PALITO MAIS BATATA 2KG,361.0,27.43,6557.57,8118.89,8118.89,18.01,21.97,9902.86,Potato potato more potatoes 2kg
080650,"BATATA PALITO PRE FRITA CONG BOUA 1,05KG",54.0,20.99,568.84,773.84,773.84,31.73,46.47,1133.46,Potato toothpick pre fry conga 1.05kg
051293,BATATA PALITO PRE FRITA CONG BOUA 2KG,18.0,36.99,320.03,435.38,435.38,34.61,52.93,665.82,Potato toothpick pre fried congament 2kg
044298,BATATA PALITO PRE FRITA CONG BOUA 400G,94.0,9.99,398.96,542.74,542.74,42.18,72.96,938.74,Potato toothpick pre fried Cong Boua 400g
079724,BATATA SALSA HORTMIX 300G,7.0,14.49,59.5,59.5,59.5,41.34,70.47,101.43,Hortmix 300g parsley potato
024514,BATATINHA AGRANEL KG,5342.405,3.14,12965.42,12965.42,12965.41,22.77,29.48,16788.11,Potatinha Agranel Kg
066185,BATATINHA EMBALADA KG,45.785,4.99,110.47,110.47,110.47,51.65,106.84,228.49,Potatoes Packed Kg
022878,BATATINHA PROMOCAO KG,276.053,1.76,685.92,685.92,685.92,-41.11,-29.14,486.07,Potato Promocation Kg
080956,"BATERIA ALFACEL ALCAL AG10 LR1130 1,5V",5.0,1.49,1.94,2.63,2.63,64.7,183.27,7.45,Alphacel Battery Alcal AG10 LR1130 1.5V
078865,BATERIA ELGIN ALCALINA 9V UN,1.0,16.99,7.99,9.89,9.89,41.79,71.79,16.99,ELGIN BATTERY APPLIANCE 9V UN
025231,BATERIA PANASSONIC ALCAL 9V SM,5.0,19.99,39.03,53.1,53.1,46.87,88.23,99.95,Panassonic Alcal 9V SM battery
082363,BEB ABSOLUT SPRITE LATA 269ML,4.0,9.19,17.01,25.68,25.68,30.14,43.15,36.76,Baby Absolut Sprite Lata 269ml
002222,BEB AGUAR CANINHA (29 )600ML,4.0,8.99,13.5,20.38,20.38,43.34,76.48,35.96,Baby awaits canninha (29) 600ml
003112,BEB AGUAR CANINHA (51) 965ML,96.0,13.98,617.01,931.33,931.33,30.61,44.12,1342.24,Baby awaits canninha (51) 965ml
018168,BEB AGUARD 51 OURO 965ML,7.0,17.13,70.79,87.65,87.65,26.92,36.83,119.93,Baby awaits 51 gold 965ml
040701,BEB AGUARD 88 OLD CESAR 965ML,24.0,12.99,145.84,220.16,220.16,29.36,41.57,311.68,Baby Espera 88 Old Cesar 965ml
069446,BEB AGUARD CANININHA JAMEL 910ML PET,1.0,12.99,6.93,8.58,8.58,33.99,51.49,12.99,Baby Espeed Canine Jamel 910ml Pet
058761,BEB AGUARD CANININHA JAMEL OURO 900ML,1.0,15.99,7.17,10.82,10.82,32.36,47.85,15.99,Baby Espeed Canine Jamel Gold 900ml
028675,BEB AGUARD PITU 600ML,7.0,10.94,38.55,53.2,53.2,30.53,43.95,76.58,Baby Espeed Pitu 600ml
006038,BEB AGUARD PITU 965ML,5.0,16.99,36.65,55.32,55.32,34.88,53.56,84.95,Baby Espeed Pitu 965ml
068709,BEB AGUARD YPIOCA LIMA-LIMAO 1LT,1.0,22.99,11.46,17.3,17.3,24.75,32.89,22.99,Baby Espeed Ypioca Lima-Limao 1LT
003114,BEB AGUARDENTE (29) PET 500ML,57.0,4.99,117.93,177.99,177.99,37.42,59.8,284.43,Baby Baby (29) Pet 500ml
064859,BEB AGUARDENTE ART BANANAZINHA 900ML,4.0,52.99,84.48,120.56,120.56,43.12,75.81,211.96,Baby Banana Banana 900ml
007267,BEB AGUARDENTE CANINHA SERT 970ML,20.0,9.97,81.53,111.0,111.0,44.31,79.57,199.32,Baby brandy caninha sert 970ml
007268,BEB AGUARDENTE CHO RITA 600ML,6.0,7.49,20.06,30.27,30.27,32.64,48.46,44.94,Baby Cho Rita 600ml
007269,BEB AGUARDENTE CHORA RITA 490ML,24.0,3.99,49.49,66.24,66.24,30.83,44.57,95.76,Baby brandy cries Rita 490ml
073686,BEB APERITIVO BLACK STONE POCKET PET 200,5.0,10.69,19.38,23.31,23.31,56.4,129.35,53.45,Black Stone Pocket Pet 200
011971,BEB ARGUAD COQUINHO BAIANO 500ML,2.0,3.99,4.44,5.5,5.5,31.08,45.09,7.98,Baby Arguad Baiano 500ml
006401,BEB BATIDA RECORD MOR 900ML,1.0,19.99,10.81,13.14,13.14,34.25,52.1,19.99,Baby Round Mor 900ml
024184,BEB BIRINIGHT ICE LIMAO 1LT,29.0,8.98,108.27,154.37,154.37,40.74,68.74,260.49,Baby Birinight Ice Limao 1LT
005848,BEB BIRINIGHT ICE LIMAO 375ML,29.0,3.99,53.71,76.59,76.59,33.81,51.08,115.71,Berinight Ice Limao 375ml
053183,BEB BITTER SANGALO 1LT,2.0,34.69,28.08,35.17,35.17,49.31,97.29,69.38,Bitter Bitter Sangalo 1LT
077640,BEB BITTER SANGALO POCKEP PET 200ML,9.0,8.99,42.85,51.53,51.53,36.31,57.0,80.91,Bitter Bitter Sangalo Pockep Pet 200ml
064745,BEB CACHACA CABARE AMBURANA 700ML,1.0,43.99,25.1,35.37,35.37,19.6,24.38,43.99,BEB CACHACA CABARE AMBURANA 700ML
051202,BEB CACHACA SELETA 1L,1.0,58.99,26.86,40.55,40.55,31.26,45.47,58.99,Baby Cachaca Select 1l
070979,BEB CACHACA SELETA 700ML,1.0,49.99,27.46,34.0,34.0,31.99,47.03,49.99,Baby Cachaca Select 700ml
038509,BEB CACHACA YPIOCA S/PAL OUR 965ML,2.0,24.99,26.45,32.75,32.75,34.47,52.61,49.98,Baby Cachaca Ypioca S/Pal Our 965ml
079017,BEB CAMPARI 998ML,7.0,68.99,224.84,339.4,339.4,29.72,42.29,482.93,Baby Campari 998ml
009897,BEB CANINHA SERTANEJA 500ML,34.0,3.99,54.83,82.78,82.78,38.98,63.88,135.66,Baby Country Caninha 500ml
070244,BEB CANINHA SERTANEJA OURO 970ML,3.0,12.99,19.34,23.95,23.95,38.55,62.74,38.97,Baby Country Country Gold 970ml
007264,BEB CATUABA DA RACA 500ML,8.0,4.99,16.61,25.08,25.08,37.17,59.17,39.92,Baby Catuaba da Raca 500ml
064522,BEB CATUABA DA RACA C/ ACAI 500ML,1.0,5.49,2.63,3.26,3.26,40.58,68.3,5.49,Baby Catuaba da Raca with Acai 500ml
054858,BEB CATUABA DA RACA PETE 970ML,11.0,9.99,45.6,68.82,68.82,37.37,59.67,109.89,Baby Catuaba da Raca Pete 970ml
076496,BEB CATUABA SELVAGEM ACAI 900ML,3.0,19.09,23.09,28.07,28.07,50.99,104.03,57.28,Baby Catuaba Wild Acai 900ml
051516,BEB CATUABA SELVAGEM TINTO PET 1LT,2.0,15.99,15.39,18.72,18.72,41.48,70.87,31.98,Baby Catuaba Selvage Red Pet 1LT
004297,BEB CERESER MACA S/ALC 660ML,1.0,21.99,7.99,12.06,12.06,45.14,82.29,21.99,Baby Cereser Maca S/Alc 660ml
082256,BEB CHAMP CHUVA DE PRATA S/ALCOOL 660M,3.0,19.99,25.43,38.38,38.38,36.0,56.26,59.97,Baby Champ Silver Rain without Alcohol 660m
042270,BEB CHAMP CHUVA PRATA ROSE660ML,1.0,19.99,8.4,12.67,12.67,36.6,57.74,19.99,Baby Champ Rain Silver Rose660ml
069798,BEB CINZANO VERMOUTH ROSSO 1LT,1.0,45.99,25.11,31.48,31.48,31.54,46.08,45.99,Baby Cinzano Red Rosso 1lt
003671,BEB CONHAQ SAO JOAO BAR900ML,3.0,24.99,31.78,47.97,47.97,36.01,56.29,74.97,Baby brandy sao joao bar900ml
073880,BEB CONHAQUE DOMUS 900ML,3.0,16.99,20.53,30.99,30.99,39.21,64.49,50.97,Domus 900ml baby brand
007270,BEB CONHAQUE DULLON 900ML,3.0,12.49,15.4,23.24,23.24,37.97,61.22,37.47,Dullon 900ml brandy baby
006428,BEB CONHAQUE GENGIBRE D E I 900ML,1.0,15.99,6.5,9.81,9.81,38.62,62.93,15.99,Baby brandy ginger d and i 900ml
003672,BEB CONHAQUE PRESIDENT 900ML,5.0,17.99,44.38,53.95,53.95,40.02,66.73,89.95,Baby brandy President 900ml
063601,BEB COQUETEL COROTE BLUEBERRY 500ML,4.0,5.99,8.98,13.56,13.56,43.41,76.7,23.96,Baby Cocktail Blueberry Body 500ml
065886,BEB COQUETEL COROTE LIMAO 500ML,2.0,5.99,5.48,6.78,6.78,43.41,76.7,11.98,Baby cocktail borote lime 500ml
063602,BEB COQUETEL COROTE MARACUJA 500ML,3.0,5.99,6.54,9.87,9.87,45.08,82.07,17.97,Baby Citle COOTEL Passion Fruit 500ml
077218,BEB COQUETEL COROTE MELANCIA 500ML,1.0,5.99,2.99,3.29,3.29,45.01,81.85,5.99,Baby cocktail bunch watermelon 500ml
054218,BEIJINHO FABRICACAO PROPRIA KG,2.816,50.0,35.57,35.57,35.57,,140.8,,Kiss manufacturing itself kg
079746,BERINJELA HORTMIX 400G,16.0,6.12,57.0,57.0,57.0,,97.84,,Hortmix 400g Eggplant
024691,BETERRABA AGRANEL KG,784.97,3.49,1680.05,1680.05,1680.05,,2738.0,,Beetraba Agranel Kg
043005,BETERRABA EMBALADA KG,41.97,4.32,90.21,90.21,90.21,,181.41,,Kg Packed Beet
031891,BETERRABA PROMOCAO KG,3.678,1.49,8.07,8.07,8.07,,5.48,,Beet Promotion Kg
053527,BICAMADA FRUTAP GEL MOR 120G,17.0,4.25,35.9,40.8,40.8,,72.25,,Bicamada fruit gel mor 120g
045827,BIG CHICKEN PERDIGAO QUEIJO 1KG,7.0,29.99,108.16,147.14,147.14,,209.93,,Big Chicken Loss Cheese 1kg
046378,BIG CHICKEN PERDIGAO TRADIC 1KG,8.0,29.99,135.82,168.16,168.16,,239.92,,Big Chicken Perdigation Tradition 1kg
077642,BIG TEKITOS SEARA QUEIJO OREGANO 900G,6.0,29.99,84.79,115.34,115.34,,179.94,,Big Tekitos Seara Oregano 900g cheese
077641,BIG TEKITOS SEARA TRADICIONAL 900G,17.0,15.87,183.21,249.24,249.24,7.63,8.26,269.83,Big Tekitos Seara Traditional 900g
072715,BISC FORNO DE GOIAS C/ PIMENTA 100G,7.0,6.99,20.58,28.0,28.0,,48.93,,BISC OVEN OF GOIAS W/ PEPPER 100G
072716,BISC FORNO DE GOIAS C/QUEIJO 100G,12.0,6.99,35.29,48.0,48.0,,83.88,,BISC OVEN OF GOIAS WITH 100G CHEESE
059287,BISCOITO COOKIES CHOC F.PROPRIA KG,2.084,45.0,32.66,32.66,32.66,,93.78,,COOK BISH BOYE CHOC F.PROPRIA KG
024627,BISCOITO COOKIES NEUTRO F.PROPRIA KG,0.82,45.0,12.96,12.96,12.96,,36.9,,Cookies cookies neutral f.propria kg
024693,BISCOITO DE QUEIJO ASSADO F.PROPRIA KG,26.794,26.73,194.74,241.15,241.15,,716.12,,Roasted cheese cookie f.propria kg
024772,BISCOITO FRITO KG,17.396,23.73,102.46,102.46,102.46,,412.85,,Fried kg cookie
024808,BISCOITO PETA KG,25.591,35.01,396.66,396.66,396.66,,895.94,,Peta Kg cookie
076031,BISCOITO PETYAN COCO 400G,135.0,5.99,287.15,390.69,390.69,,808.79,,Petyan Coco 400g cookie
066668,BISCOITO SUICO FARIAS KG,45.394,34.74,467.15,635.52,635.52,,1577.16,,Suico Farias Kg cookie
075416,BLOCO SANITARIO+SUPORTE COALA FLORAL 3,1.0,7.69,3.32,4.11,4.11,,7.69,,Sanitary block+floral koala support 3
075417,BLOCO SANITARIO+SUPORTE COALA LAVANDA 3,2.0,7.69,6.53,8.88,8.88,,15.38,,Sanitario block+supporting lavender koala 3
059263,BOLACHA NATA C/GOIAB F.PROPRIA KG,1.206,40.0,6.43,6.43,6.43,,48.24,,Crack cracker w/goiab f.propria kg
036384,BOLACHA SABORES KG,0.836,40.0,7.52,7.52,7.52,,33.44,,KG Flavors Cracker
024672,BOLACHA SEQUILHOS SABORES KG,0.394,40.0,3.14,3.14,3.14,,15.76,,Cookie sequilhos flavors kg
060723,BOLINHO ANA MARIA COB CHOC 42G,15.0,3.09,16.97,21.0,21.0,,46.32,,Bolinho Ana Maria Cob Choc 42g
066298,BOLINHO ANA MARIA COB NAPOL 42G,4.0,2.99,4.52,5.6,5.6,,11.96,,Bolinho Ana Maria Cob Napol 42g
060819,BOLINHO ANA MARIA DUPLO CHOC 35G,4.0,2.99,4.52,5.6,5.6,,11.96,,Dumpling Ana Maria Dule Choc 35g
002498,BOLINHO BAUDUCCO BAUNULHA C/CHOC 40G,127.0,2.69,132.83,180.73,180.73,,341.45,,BAUDUCCO BACK BAUDUCCO C/COCC 40G
072385,BOLINHO BAUDUCCO CHOC C/ BAUNILHA 40G,46.0,2.87,51.66,70.29,70.29,,132.17,,BAUDUCCO COCC COOL W/ Vanilla 40g
055125,BOLINHO BAUDUCCO DUO CHOCO 27GR,15.0,2.49,13.63,18.53,18.53,,37.35,,BAUDUCCO COCLE COCLE 27GR
026486,BOLINHO BAUDUCCO DUPLO CHOC 40G,84.0,2.74,90.22,122.76,122.76,,230.07,,BAUDUCCO DOUBLE COOL CHOC 40G
074709,BOLINHO BAUDUCCO LARANJA 40G,27.0,2.73,29.26,39.82,39.82,,73.79,,Bauducco Orange 40g
002534,BOLINHO BAUDUCCO MORANGO 40G,52.0,2.66,53.97,73.44,73.44,,138.5,,Bauducco Strawberry 40g
055838,BOLINHO BAUDUCCO ROLL CHOC 34G,26.0,2.86,31.09,42.3,42.3,,74.24,,BAUDUCCO BOEL ROLL CHOC 34G
024709,BOLINHO SUICO F.PROPRIA KG,23.218,35.39,129.56,127.0,127.0,,821.57,,SUICO BOEL F.PROPRIA KG
057629,BOLO CHOCOLATE PDC KG,7.764,40.0,40.14,40.14,40.14,,310.56,,PDC Chocolate Cake Kg
027710,BOLO ABACAXI PECA,31.061,6.0,27.33,27.33,27.33,,186.37,,Pineapple cake sin
054197,BOLO ABACAXI F.PROPRIA KG,2.914,40.0,17.28,17.28,17.28,,116.56,,Pineapple cake f.propria kg
057631,BOLO CENOURA PDC KG,6.982,40.0,17.21,17.83,17.83,,279.28,,Carrot cake pdc kg
024684,BOLO CHOCOLATE RED KG,15.636,30.0,89.59,89.59,89.59,,469.08,,Red Kg Chocolate Cake
024711,BOLO DE CENOURA RED KG,14.684,30.0,84.14,84.14,84.14,,440.5,,Carrot cake red kg
024710,BOLO DE COCO RED F PROP KG,18.743,30.0,107.4,107.4,107.4,,562.2,,Coconut Cake Red F Prop kg
024824,BOLO DE LARANJA RED F.PROPRIA KG,16.734,30.0,95.89,95.89,95.89,,501.94,,Orange Cake Red F.propria kg
057665,BOLO DE LIMAO PDC KG,3.354,40.0,20.12,20.12,20.12,,134.16,,Pdc lime cake kg
024765,BOLO DE MILHO RED KG,21.624,30.0,123.91,123.91,123.91,,648.7,,Red kg corn cake
048129,BOLO DE POTE SABORES 120G,4.0,7.49,12.0,12.0,12.0,,29.96,,Pot Cake Flavors 120g
061485,BOLO F.PROPRIA BOMBA CHOCOLATE KG,4.796,45.0,38.32,38.32,38.32,,215.81,,Cake f.propria chocolate pump kg
061484,BOLO F.PROPRIA TOALHA FELPUDA KG,5.346,40.0,68.27,68.27,68.27,,213.84,,F.propria Felpuda Towel Kg
062286,BOLO FABR PROPRIA (PROMOCAO) 300G,275.217,8.76,905.46,905.46,905.46,,2410.12,,Fabr Proble Cake (Promotion) 300g
059206,BOLO FORMIGUEIRO F.PROPRIA KG,16.562,30.0,94.9,94.9,94.9,,496.86,,F.PROPRIA KG FLOOD CAKE
024675,BOLO MANE PELADO F.PROPRIA KG,10.669,40.0,47.9,47.9,47.9,,426.76,,Cake Mane Naked F.PROPRIA KG
054268,BOLO MESCLADO RED F PROPRIA KG,15.114,30.0,86.6,86.6,86.6,,453.42,,Mixed cake red f propria kg
064974,BOLO PULLMAN LARANJA 250G,2.0,12.99,11.19,13.84,13.84,,25.98,,Pullman Orange Cake 250g
024567,BOLO ROCAMBOLE MORANGO F.PROPRIA KG,10.362,33.37,79.58,79.58,79.58,,345.78,,Cake Strawberry Rocambole F.propria kg
026152,BRIGADEIRO F.PROPRIA KG,4.874,50.0,42.84,42.84,42.84,,243.7,,Brigadeiro F.propria kg
040484,BRILHA ALUM ESTRELA LIMAO 500ML,66.0,3.92,106.39,116.89,116.89,,258.44,,Shine alum lime star 500ml
026017,BRILHA ALUMIN ESTRELA TRAD 500ML,118.0,3.74,190.22,208.98,208.98,,441.71,,Shine alumin star trad 500ml
074454,BROA CAROLINA KERO MAIS PAES KG,3.04,49.99,38.93,51.68,51.68,,151.97,,Broa Carolina Kero More Paes Kg
065515,BROA DOCE KERO MAIS PAES KG,7.999,45.27,99.98,135.98,135.98,,362.1,,Broa Doce Kero More Paes Kg
065514,BROA TEMPERADA KERO MAIS PAES KG,9.058,40.63,113.2,153.99,153.99,,368.03,,Bera Temperado Kero More Paes Kg
001208,BROCOLIS PECA 200G,88.0,13.33,754.5,754.5,754.5,,1173.07,,BROCOLIS PECA 200G
040639,BUCHO BOVINO CUBOS BANDEIJA KG,36.772,14.29,226.52,257.4,257.4,,525.41,,Bovine Bucho Cubes Tray Kg
039721,BUCHO BOVINO CUBOS VACUO KG,26.098,14.29,160.76,182.69,182.69,,372.92,,BUCHO BOVINO CUBES VACUO KG
024616,BUCHO BOVINO KG,392.578,10.16,2418.28,2748.05,2748.05,,3989.08,,BUCHO BOVINO KG
061831,CAKE MARAVILHA F.PROPRIA KG,5.182,40.0,62.13,62.13,62.13,,207.28,,Cake Maravilha F.propria kg
082741,CALDO VERDE C/CALABRESA CONG SEARA 300,35.0,6.49,119.84,147.95,147.95,,227.15,,Green broth w/pepperoni congress 300
082653,CAMARAO INTEIRO COZIDO CAMPONELLA 150G,27.0,9.99,143.94,161.73,161.73,,269.73,,Cooked timeline Camponella 150g
069971,CAMARAO INTEIRO COZIDO MARIS 200G,18.0,15.99,144.02,161.82,161.82,,287.82,,Cooked whole license maris 200g
082654,CAMARAO SEM CABECA COZIDO CAMPONELLA 3,8.0,31.99,128.09,143.92,143.92,,255.92,,CAMARAO WITHOUT CEOK CAMPONELLA 3
029580,CAPELETTI CARNE MASSALEVE 400G,6.0,14.99,41.82,50.79,50.79,,89.94,,Capeletti Meat Massaleve 400g
029581,CAPELETTI FRANGO MASSALEVE 400G,7.0,14.99,48.0,59.26,59.26,43.53,77.08,104.93,Capeletti Chicken Massaleve 400g
070347,CAPPUC PRONTO 3CORACOES CHOCOLATE 260,7.0,7.49,32.1,36.47,36.47,30.44,43.76,52.43,Cappuc Ready 3Chop Chocolate 260
070346,CAPPUC PRONTO 3CORACOES CLASSIC 260ML,4.0,7.49,18.34,20.84,20.84,30.44,43.76,29.96,Cappuc Ready 3Choracoes Classic 260ml
070349,CAPPUC PRONTO 3CORACOES PINGADO 260ML,2.0,7.49,9.44,10.69,10.69,28.64,40.13,14.98,Cappuc ready 3 260ml pinge
070350,CAPPUC PRONTO 3CORACOES POWER WHEY CA,6.0,7.49,28.01,31.83,31.83,29.17,41.19,44.94,Cappuc Ready 3Chorses Power Whey Ca
024543,CAQUI AGRANEL KG,17.89,19.75,201.17,201.17,201.17,43.06,75.62,353.3,Pie Agranel Kg
024521,CARA AGRANEL KG,119.6,5.71,405.57,405.57,405.57,40.64,68.45,683.2,Cara Agranel Kg
039719,CARNE ACEM C/OSSO BANDEJA KG,23.698,25.29,419.22,419.22,419.22,30.05,42.97,599.35,Meat acem w/bone tray kg
024643,CARNE ACEM C/OSSO KG,932.999,19.22,17520.09,18111.33,18111.33,-0.99,-0.98,17933.46,Meat acem w/bone kg
024552,CARNE ACEM S/OSSO KG,559.437,29.57,14430.32,14616.38,14616.38,11.64,13.18,16542.74,Meat acem s/bone kg
045738,CARNE ACEM S/OSSO MOIDA BANDEJA KG,156.65,38.99,4090.13,4090.13,4090.13,33.03,49.33,6107.83,Meat acem s/bone moida tray kg
039777,CARNE ALCATRA EM BIFE BDJ KG,42.558,50.59,1320.61,1320.61,1320.61,38.66,63.03,2152.97,Rotatra meat in steak bdj kg
024598,CARNE ALCATRA KG,566.803,40.16,15541.32,15757.71,15757.71,30.78,44.46,22763.85,Kg rump meat
061368,CARNE ALCATRA PEDACO BANDEJA KG,5.252,55.99,163.4,163.4,163.4,44.44,79.97,294.07,Rodtra meat pedaco tray kg
042230,CARNE ALCATRA STROGONOF BANDEJA KG,0.958,55.99,29.71,29.71,29.71,44.62,80.56,53.64,Rump meat stroganof tray kg
039720,CARNE CAPA CONTRA FILE KG,138.062,31.16,2840.28,2922.94,2922.94,32.06,47.19,4302.35,File Kg cover meat
024763,CARNE CAPA DE PALOMA KG,254.461,30.19,6378.5,6452.59,6452.59,16.0,19.05,7682.08,Meat Paloma Kg Cover
024636,CARNE CHAMBARI KG,151.29,25.99,3198.27,3198.27,3198.27,18.66,22.94,3932.0,Chambari Kg meat
054189,CARNE CONTRA FILE BIFE BDJ KG,24.422,51.69,774.42,774.42,774.42,38.65,63.01,1262.36,Meat against file steak bdj kg
024599,CARNE CONTRA FILE KG,1150.248,40.12,31410.44,31923.73,31923.73,30.82,44.55,46147.24,Meat against file kg
040021,CARNE CONTRA FILE PEDACO BDJ KG,1.29,51.68,40.91,40.91,40.91,38.64,62.98,66.67,Meat against file pedaco bdj kg
042131,CARNE CONTRA FILE STROGONOFF BANDEJA K,2.502,51.69,79.34,79.34,79.34,38.65,63.01,129.33,Meat against file stroganoff tray k
024628,CARNE COSTELA DIANTEIRA KG,1108.419,20.72,20428.48,21123.72,21123.72,8.0,8.7,22961.55,FRONT ROSTA KG
040641,CARNE COSTELA GAUCHA FATIADA BANDEJA K,34.308,27.49,556.13,556.13,556.13,41.03,69.59,943.14,BYCLE BY TRAY TRAY K
024779,CARNE COSTELA GAUCHA KG,1143.818,22.35,18541.29,18541.29,18541.29,27.47,37.88,25563.92,Gaucha Kg costela meat
024604,CARNE COSTELA P.A KG,866.89,21.36,13628.32,13919.33,13919.33,24.83,33.03,18516.41,P.a kg rib meat
054191,CARNE COXAO DURO BIFE BDJ KG,43.322,45.0,1190.49,1190.49,1190.49,38.93,63.76,1949.49,Bedj kg hard thigh meat
